,BLEU-1,BLEU-4,rouge1-F,rouge2-F,rougeL-F,BERT-P,BERT-R,BERT-F,FMR,BART,USR,USN,user-wise USR,item-wise USR,item-wise FMR,Distinct-1,Distinct-2,Distinct-3,ENTR,Entr-1,Entr-2,Entr-3
erra,22.315664288141353,1.9098004702068203,18.825420088475944,3.568728301847619,18.08405132149702,0.5407065153121948,0.5422567129135132,0.5310215950012207,0.178,-1,0.4401,4401,0.9665734545994956,0.8809493014019915,-1,0.5871167678417905,0.8856069719695717,0.8799107095285894,9.387459506375327,7.284869160281496,9.779380695991138,11.098128662853343
