,BLEU-1,BLEU-4,rouge1-F,rouge2-F,rougeL-F,BERT-P,BERT-R,BERT-F,FMR,BART,USR,USN,user-wise USR,item-wise USR,item-wise FMR,Distinct-1,Distinct-2,Distinct-3,ENTR,Entr-1,Entr-2,Entr-3
erra,8.348277098794386,0.5177976982497279,10.158026903262641,1.36930012679464,9.604804949249663,0.4382818937301636,0.46324482560157776,0.446537047624588,0.1001,-1,0.2484,2484,0.9093575119365901,0.8452516552226608,-1,0.48556712822580295,0.8252620724185228,0.8665270039577974,8.242559453855497,6.231438900864233,8.724546486120984,9.771692974581276
